event_date,country_id,network_id,client_id,value_usd
2022-04-13,109,10,121,0.3199999928474426
2022-04-13,109,10,256,0.1000000014901161
2022-04-13,109,60,71,0.3000000119209289
2022-04-13,109,60,94,1.0339999943971634
2022-04-13,109,60,95,0.4000000059604645
2022-04-13,109,60,97,0.3379999995231628
2022-04-13,109,60,121,6.694999814033508
2022-04-13,109,60,174,3.560000121593476
2022-04-13,109,60,189,0.5270000100135803
2022-04-13,109,60,256,0.4000000059604645
2022-04-13,213,60,189,0.3000000119209289
2022-04-14,1,10,94,3.1600000858306885
2022-04-14,1,10,95,1.0
2022-04-14,1,10,174,1.2999999523162842
2022-04-14,1,10,256,0.800000011920929
2022-04-14,1,60,94,60.28200101852417
2022-04-14,1,60,121,21.66000008583069
2022-04-14,1,60,174,113.96199935674667
2022-04-14,1,60,184,0.7490000128746033
2022-04-14,1,60,189,2.497999906539917
2022-04-14,1,60,256,5.0
2022-04-14,109,10,73,0.4199999868869781
2022-04-14,109,10,97,0.4600000083446502
2022-04-14,109,10,104,1.3800000250339508
2022-04-14,109,10,174,0.2800000011920929
2022-04-14,109,60,71,0.6000000238418579
2022-04-14,109,60,95,0.6000000089406967
2022-04-14,109,60,97,0.5069999992847443
2022-04-14,109,60,121,8.055999785661697
2022-04-14,109,60,154,0.1299999952316284
2022-04-14,109,60,174,6.635000228881836
2022-04-14,109,60,184,5.24400007724762
2022-04-14,109,60,256,0.6000000089406967
2022-04-14,213,60,184,0.2680000066757202
2022-04-14,213,60,189,1.0
2022-04-15,1,10,71,0.7300000190734863
2022-04-15,1,10,73,1.1399999856948853
2022-04-15,1,10,94,1.5800000429153442
2022-04-15,1,10,98,0.4000000059604645
2022-04-15,1,10,104,1.600000023841858
2022-04-15,1,10,121,1.3300000429153442
2022-04-15,1,10,174,1.2999999523162842
2022-04-15,1,10,256,0.800000011920929
2022-04-15,1,60,71,54.16600036621094
2022-04-15,1,60,94,66.10800075531006
2022-04-15,1,60,97,0.6320000290870667
2022-04-15,1,60,104,1.0980000495910645
2022-04-15,1,60,121,26.96400010585785
2022-04-15,1,60,174,363.7299949526787
2022-04-15,1,60,184,5.136000156402588
2022-04-15,1,60,189,8.473999857902527
2022-04-15,1,60,256,16.0
2022-04-15,17,60,184,0.5
2022-04-15,109,10,71,0.3000000119209289
2022-04-15,109,10,73,0.8399999737739563
2022-04-15,109,10,94,0.2399999946355819
2022-04-15,109,10,104,1.3800000250339508
2022-04-15,109,10,174,0.2800000011920929
2022-04-15,109,10,189,0.1400000005960464
2022-04-15,109,10,256,0.1000000014901161
2022-04-15,109,60,71,0.9000000357627869
2022-04-15,109,60,73,0.1000000014901161
2022-04-15,109,60,94,0.2899999916553497
2022-04-15,109,60,97,0.5069999992847443
2022-04-15,109,60,121,9.78499972820282
2022-04-15,109,60,174,8.110000252723694
2022-04-15,109,60,184,6.992000102996826
2022-04-15,109,60,189,0.9769999980926514
2022-04-15,109,60,256,0.4000000059604645
2022-04-15,213,60,184,1.6859999895095823
2022-04-16,1,10,73,1.1399999856948853
2022-04-16,1,10,94,4.740000128746033
2022-04-16,1,10,98,0.4000000059604645
2022-04-16,1,10,104,2.400000035762787
2022-04-16,1,10,256,0.800000011920929
2022-04-16,1,60,71,38.47100067138672
2022-04-16,1,60,94,75.09700131416321
2022-04-16,1,60,97,1.2640000581741333
2022-04-16,1,60,104,4.200000107288361
2022-04-16,1,60,121,28.73200011253357
2022-04-16,1,60,174,340.46999499201775
2022-04-16,1,60,189,3.7929998636245728
2022-04-16,1,60,256,12.0
2022-04-16,109,10,71,0.1500000059604644
2022-04-16,109,10,73,0.209999993443489
2022-04-16,109,10,97,0.9200000166893004
2022-04-16,109,10,104,1.610000029206276
2022-04-16,109,10,174,0.2800000011920929
2022-04-16,109,10,189,0.1400000005960464
2022-04-16,109,10,256,0.3000000044703483
2022-04-16,109,60,71,0.3000000119209289
2022-04-16,109,60,73,0.1000000014901161
2022-04-16,109,60,94,0.5059999972581863
2022-04-16,109,60,97,0.1689999997615814
2022-04-16,109,60,121,11.743999689817429
2022-04-16,109,60,174,12.658000193536282
2022-04-16,109,60,184,1.7480000257492063
2022-04-16,109,60,189,0.6730000078678131
2022-04-16,109,60,256,0.2000000029802322
2022-04-17,1,10,71,0.7300000190734863
2022-04-17,1,10,94,3.1600000858306885
2022-04-17,1,10,104,3.200000047683716
2022-04-17,1,60,71,15.945000171661375
2022-04-17,1,60,94,118.79400157928468
2022-04-17,1,60,97,1.2640000581741333
2022-04-17,1,60,104,0.7179999947547913
2022-04-17,1,60,121,39.11800014972687
2022-04-17,1,60,174,322.32999658584595
2022-04-17,1,60,184,2.568000078201294
2022-04-17,1,60,189,3.132999897003174
2022-04-17,1,60,256,12.0
2022-04-17,109,10,71,0.3000000119209289
2022-04-17,109,10,73,0.4199999868869781
2022-04-17,109,10,97,0.9200000166893004
2022-04-17,109,10,104,1.840000033378601
2022-04-17,109,10,174,0.5600000023841858
2022-04-17,109,10,256,0.1000000014901161
2022-04-17,109,60,71,0.3000000119209289
2022-04-17,109,60,94,1.5829999893903732
2022-04-17,109,60,97,0.1689999997615814
2022-04-17,109,60,121,17.739999532699585
2022-04-17,109,60,154,0.1299999952316284
2022-04-17,109,60,174,14.932000502943993
2022-04-17,109,60,184,1.7480000257492063
2022-04-17,109,60,189,0.6730000078678131
2022-04-17,109,60,256,0.2000000029802322
2022-04-17,213,60,184,1.3550000190734863
2022-04-18,1,10,94,6.320000171661377
2022-04-18,1,10,98,0.800000011920929
2022-04-18,1,10,104,3.200000047683716
2022-04-18,1,10,121,2.160000026226044
2022-04-18,1,10,256,0.800000011920929
2022-04-18,1,60,71,61.80600070953369
2022-04-18,1,60,94,137.8810019493103
2022-04-18,1,60,104,0.7179999947547913
2022-04-18,1,60,121,35.80400013923645
2022-04-18,1,60,154,0.6980000138282776
2022-04-18,1,60,174,425.6069959998131
2022-04-18,1,60,184,5.136000156402588
2022-04-18,1,60,189,3.767999887466431
2022-04-18,1,60,256,4.0
2022-04-18,109,10,73,0.8399999737739563
2022-04-18,109,10,94,0.2399999946355819
2022-04-18,109,10,97,0.4600000083446502
2022-04-18,109,10,104,1.610000029206276
2022-04-18,109,10,121,0.3199999928474426
2022-04-18,109,10,174,0.2800000011920929
2022-04-18,109,60,71,0.3000000119209289
2022-04-18,109,60,73,0.1000000014901161
2022-04-18,109,60,94,1.827000007033348
2022-04-18,109,60,95,0.2000000029802322
2022-04-18,109,60,97,0.1689999997615814
2022-04-18,109,60,121,10.81499969959259
2022-04-18,109,60,154,0.1299999952316284
2022-04-18,109,60,174,13.375000357627869
2022-04-18,109,60,184,6.043000102043152
2022-04-18,109,60,189,0.3709999918937683
2022-04-18,109,60,256,0.2000000029802322
2022-04-18,213,60,184,0.7860000133514404
2022-04-19,1,10,94,3.1600000858306885
2022-04-19,1,10,98,0.800000011920929
2022-04-19,1,10,104,1.600000023841858
2022-04-19,1,10,174,1.2999999523162842
2022-04-19,1,60,71,24.54800033569336
2022-04-19,1,60,94,87.53000116348267
2022-04-19,1,60,104,1.741000056266785
2022-04-19,1,60,121,39.562000155448914
2022-04-19,1,60,154,0.6980000138282776
2022-04-19,1,60,174,189.75899982452395
2022-04-19,1,60,184,2.568000078201294
2022-04-19,1,60,189,5.676999807357788
2022-04-19,1,60,256,8.0
2022-04-19,109,10,94,0.4799999892711639
2022-04-19,109,10,97,0.2300000041723251
2022-04-19,109,10,104,0.2300000041723251
2022-04-19,109,10,174,1.0
2022-04-19,109,60,71,0.3000000119209289
2022-04-19,109,60,94,0.6759999990463257
2022-04-19,109,60,121,10.299999713897703
2022-04-19,109,60,174,7.4140002727508545
2022-04-19,109,60,184,3.496000051498413
2022-04-19,213,60,189,1.0
2022-04-20,1,10,94,1.5800000429153442
2022-04-20,1,10,98,0.4000000059604645
2022-04-20,1,10,189,0.5199999809265137
2022-04-20,1,10,256,0.800000011920929
2022-04-20,1,60,71,33.539000511169434
2022-04-20,1,60,94,91.6160011291504
2022-04-20,1,60,104,1.741000056266785
2022-04-20,1,60,121,18.79000008106232
2022-04-20,1,60,154,0.6980000138282776
2022-04-20,1,60,174,310.23199769854546
2022-04-20,17,10,95,2.0
2022-04-20,17,60,189,0.3000000119209289
2022-04-20,109,10,73,0.4199999868869781
2022-04-20,109,10,97,0.4600000083446502
2022-04-20,109,10,104,1.840000033378601
2022-04-20,109,60,71,0.6000000238418579
2022-04-20,109,60,94,0.5059999972581863
2022-04-20,109,60,97,0.1689999997615814
2022-04-20,109,60,121,13.389999628067017
2022-04-20,109,60,154,0.1299999952316284
2022-04-20,109,60,174,4.38100016117096
2022-04-20,109,60,184,0.0850000008940696
2022-04-20,109,60,189,0.5959999859333038
2022-04-20,109,60,256,0.2000000029802322
2022-04-20,213,60,189,1.0
2022-04-21,1,10,71,0.7300000190734863
2022-04-21,1,10,94,4.740000128746033
2022-04-21,1,60,71,29.618000030517575
2022-04-21,1,60,73,0.5400000214576721
2022-04-21,1,60,94,57.730000495910645
2022-04-21,1,60,104,2.459000051021576
2022-04-21,1,60,121,30.278000116348267
2022-04-21,1,60,174,224.91799876093864
2022-04-21,1,60,189,2.5439999103546143
2022-04-21,17,10,174,2.0
2022-04-21,17,60,71,0.6549999713897705
2022-04-21,109,10,71,0.1500000059604644
2022-04-21,109,10,94,0.2399999946355819
2022-04-21,109,10,104,0.2300000041723251
2022-04-21,109,10,174,0.2800000011920929
2022-04-21,109,60,94,0.2129999995231628
2022-04-21,109,60,97,0.1689999997615814
2022-04-21,109,60,121,12.589999675750732
2022-04-21,109,60,174,4.128000125288963
2022-04-21,109,60,184,3.496000051498413
2022-04-21,109,60,189,0.2249999940395355
2022-04-21,213,60,184,1.415000021457672
2022-04-21,213,60,189,1.300000011920929
2022-04-22,1,10,94,1.5800000429153442
2022-04-22,1,10,95,1.0
2022-04-22,1,10,104,2.400000035762787
2022-04-22,1,10,121,1.3300000429153442
2022-04-22,1,60,71,18.30800008773804
2022-04-22,1,60,94,67.98400092124939
2022-04-22,1,60,97,0.6320000290870667
2022-04-22,1,60,121,38.68199968338013
2022-04-22,1,60,154,0.6980000138282776
2022-04-22,1,60,174,307.9029974639416
2022-04-22,1,60,184,2.568000078201294
2022-04-22,1,60,256,4.0
2022-04-22,17,10,174,2.0
2022-04-22,109,10,71,0.1500000059604644
2022-04-22,109,10,94,0.2399999946355819
2022-04-22,109,10,97,0.6900000125169754
2022-04-22,109,10,104,0.3199999928474426
2022-04-22,109,10,256,0.1000000014901161
2022-04-22,109,60,94,0.1449999958276748
2022-04-22,109,60,97,0.1689999997615814
2022-04-22,109,60,121,11.127999722957613
2022-04-22,109,60,154,0.1299999952316284
2022-04-22,109,60,174,7.4140002727508545
2022-04-22,109,60,184,1.7480000257492063
2022-04-22,109,60,256,0.4000000059604645
2022-04-22,213,60,184,0.8429999947547913
2022-04-22,213,60,189,0.3000000119209289
2022-04-23,1,10,98,0.4000000059604645
2022-04-23,1,10,104,0.800000011920929
2022-04-23,1,10,174,2.5999999046325684
2022-04-23,1,60,71,18.41100025177002
2022-04-23,1,60,94,78.13000106811523
2022-04-23,1,60,97,0.6320000290870667
2022-04-23,1,60,104,5.223000168800354
2022-04-23,1,60,121,57.24200022220612
2022-04-23,1,60,174,344.887997597456
2022-04-23,1,60,189,2.1029999256134038
2022-04-23,1,60,256,4.0
2022-04-23,17,10,71,0.8600000143051147
2022-04-23,109,10,94,0.2399999946355819
2022-04-23,109,10,97,0.2300000041723251
2022-04-23,109,10,256,0.2000000029802322
2022-04-23,109,60,97,0.1689999997615814
2022-04-23,109,60,121,7.108999818563461
2022-04-23,109,60,154,0.1299999952316284
2022-04-23,109,60,174,4.718000173568726
2022-04-23,109,60,256,0.2000000029802322
2022-04-23,213,60,184,0.8429999947547913
2022-04-24,1,10,73,0.5699999928474426
2022-04-24,1,10,94,6.320000171661377
2022-04-24,1,10,95,1.0
2022-04-24,1,10,104,1.600000023841858
2022-04-24,1,10,174,1.2999999523162842
2022-04-24,1,10,256,0.800000011920929
2022-04-24,1,60,71,24.54800033569336
2022-04-24,1,60,94,89.3790009021759
2022-04-24,1,60,104,6.3210002183914185
2022-04-24,1,60,121,64.98000025749207
2022-04-24,1,60,174,337.4799993634224
2022-04-24,1,60,184,0.7490000128746033
2022-04-24,1,60,189,3.986999869346618
2022-04-24,1,60,256,1.0
2022-04-24,109,10,97,0.6900000125169754
2022-04-24,109,10,121,0.6399999856948853
2022-04-24,109,60,73,0.1000000014901161
2022-04-24,109,60,94,0.1700000017881393
2022-04-24,109,60,95,0.4000000059604645
2022-04-24,109,60,97,0.3379999995231628
2022-04-24,109,60,121,9.683999747037888
2022-04-24,109,60,174,6.384000197052956
2022-04-24,109,60,256,0.2000000029802322
2022-04-24,213,60,189,1.0
2022-04-25,1,10,94,9.680000185966492
2022-04-25,1,10,95,1.0
2022-04-25,1,10,104,3.200000047683716
2022-04-25,1,10,256,1.600000023841858
2022-04-25,1,60,71,12.27400016784668
2022-04-25,1,60,73,1.0800000429153442
2022-04-25,1,60,94,64.5870008468628
2022-04-25,1,60,97,1.8960000872612
2022-04-25,1,60,104,1.0980000495910645
2022-04-25,1,60,121,28.510000109672543
2022-04-25,1,60,174,230.03499883413315
2022-04-25,1,60,189,1.8839999437332156
2022-04-25,109,10,71,0.1500000059604644
2022-04-25,109,10,73,0.209999993443489
2022-04-25,109,10,97,0.2300000041723251
2022-04-25,109,10,104,0.3199999928474426
2022-04-25,109,10,121,0.3199999928474426
2022-04-25,109,10,174,1.280000001192093
2022-04-25,109,60,95,0.2000000029802322
2022-04-25,109,60,121,7.724999785423279
2022-04-25,109,60,174,10.38100029528141
2022-04-25,109,60,189,0.7419999837875366
2022-04-25,109,60,256,0.6000000089406967
2022-04-26,1,10,73,0.5699999928474426
2022-04-26,1,10,94,6.320000171661377
2022-04-26,1,10,104,3.200000047683716
2022-04-26,1,60,94,58.21500086784363
2022-04-26,1,60,97,0.6320000290870667
2022-04-26,1,60,104,1.0980000495910645
2022-04-26,1,60,121,33.60000014305115
2022-04-26,1,60,154,0.6980000138282776
2022-04-26,1,60,174,284.7659969329834
2022-04-26,1,60,256,4.0
2022-04-26,109,10,71,0.3000000119209289
2022-04-26,109,10,97,0.4600000083446502
2022-04-26,109,10,104,0.1599999964237213
2022-04-26,109,10,256,0.2000000029802322
2022-04-26,109,60,73,0.2000000029802322
2022-04-26,109,60,94,0.1449999958276748
2022-04-26,109,60,95,0.4000000059604645
2022-04-26,109,60,121,9.78499972820282
2022-04-26,109,60,174,8.382000267505646
2022-04-26,109,60,189,1.0540000200271606
2022-04-26,109,60,256,0.2000000029802322
2022-04-26,213,60,189,1.300000011920929
2022-04-27,1,10,73,1.709999978542328
2022-04-27,1,10,94,1.5800000429153442
2022-04-27,1,10,95,1.0
2022-04-27,1,10,104,1.600000023841858
2022-04-27,1,10,121,1.3300000429153442
2022-04-27,1,10,174,1.2999999523162842
2022-04-27,1,60,71,30.6850004196167
2022-04-27,1,60,94,106.6780014038086
2022-04-27,1,60,104,3.177000045776367
2022-04-27,1,60,121,25.418000102043152
2022-04-27,1,60,122,1.2000000476837158
2022-04-27,1,60,174,278.24899712204933
2022-04-27,1,60,189,1.8839999437332156
2022-04-27,1,60,256,5.0
2022-04-27,109,10,71,0.3000000119209289
2022-04-27,109,10,73,0.4199999868869781
2022-04-27,109,10,104,0.3199999928474426
2022-04-27,109,10,174,0.4399999976158142
2022-04-27,109,60,71,0.3000000119209289
2022-04-27,109,60,94,0.5059999972581863
2022-04-27,109,60,97,0.1689999997615814
2022-04-27,109,60,121,10.81499969959259
2022-04-27,109,60,174,10.764000356197355
2022-04-27,109,60,189,0.2249999940395355
2022-04-27,109,60,256,0.2000000029802322
2022-04-27,213,60,184,0.1340000033378601
2022-04-27,213,60,189,0.3000000119209289
2022-04-28,1,10,71,0.7300000190734863
2022-04-28,1,10,94,6.320000171661377
2022-04-28,1,10,104,1.600000023841858
2022-04-28,1,10,174,1.2999999523162842
2022-04-28,1,60,71,29.472000122070312
2022-04-28,1,60,94,90.01500105857849
2022-04-28,1,60,104,4.200000107288361
2022-04-28,1,60,121,23.42800009250641
2022-04-28,1,60,174,232.01999935507772
2022-04-28,1,60,189,1.2489999532699585
2022-04-28,1,60,256,4.0
2022-04-28,17,10,71,0.8600000143051147
2022-04-28,109,10,73,0.209999993443489
2022-04-28,109,10,97,0.9200000166893004
2022-04-28,109,10,104,0.1599999964237213
2022-04-28,109,60,94,1.1050000041723251
2022-04-28,109,60,95,0.2000000029802322
2022-04-28,109,60,97,0.1689999997615814
2022-04-28,109,60,121,9.168999761343002
2022-04-28,109,60,154,0.1299999952316284
2022-04-28,109,60,174,5.814000189304352
2022-04-28,109,60,184,1.833000026643276
2022-04-28,109,60,189,0.5270000100135803
2022-04-28,109,60,256,0.4000000059604645
2022-04-28,213,60,189,0.3000000119209289
2022-04-29,1,10,94,1.5800000429153442
2022-04-29,1,10,104,3.200000047683716
2022-04-29,1,10,189,0.5199999809265137
2022-04-29,1,10,256,0.800000011920929
2022-04-29,1,60,71,18.41100025177002
2022-04-29,1,60,94,69.17100119590759
2022-04-29,1,60,97,1.2640000581741333
2022-04-29,1,60,104,2.91400009393692
2022-04-29,1,60,121,30.722000122070312
2022-04-29,1,60,174,207.4479982852936
2022-04-29,1,60,189,0.5189999938011169
2022-04-29,1,60,256,4.0
2022-04-29,109,10,71,0.1500000059604644
2022-04-29,109,10,73,0.209999993443489
2022-04-29,109,10,94,0.7199999839067459
2022-04-29,109,10,256,0.1000000014901161
2022-04-29,109,60,71,0.3000000119209289
2022-04-29,109,60,94,0.8920000046491623
2022-04-29,109,60,97,0.3379999995231628
2022-04-29,109,60,121,11.743999689817429
2022-04-29,109,60,154,0.1299999952316284
2022-04-29,109,60,174,5.876000188291073
2022-04-29,109,60,189,0.3709999918937683
2022-04-29,213,60,189,0.3000000119209289
2022-04-30,1,10,71,0.7300000190734863
2022-04-30,1,10,94,1.5800000429153442
2022-04-30,1,10,104,2.400000035762787
2022-04-30,1,10,154,0.800000011920929
2022-04-30,1,60,71,45.41700029373169
2022-04-30,1,60,94,79.32500123977661
2022-04-30,1,60,97,1.2640000581741333
2022-04-30,1,60,104,2.459000051021576
2022-04-30,1,60,121,31.16600012779236
2022-04-30,1,60,174,376.0699965357781
2022-04-30,1,60,189,2.4029999375343323
2022-04-30,109,10,73,0.209999993443489
2022-04-30,109,10,97,0.2300000041723251
2022-04-30,109,10,104,0.1599999964237213
2022-04-30,109,10,174,0.2800000011920929
2022-04-30,109,10,189,0.1400000005960464
2022-04-30,109,60,71,0.3000000119209289
2022-04-30,109,60,73,0.1000000014901161
2022-04-30,109,60,94,0.5740000009536743
2022-04-30,109,60,95,1.2000000178813934
2022-04-30,109,60,121,11.329999685287476
2022-04-30,109,60,154,0.1299999952316284
2022-04-30,109,60,174,3.7080000936985016
2022-04-30,109,60,189,0.1459999978542328
2022-04-30,109,60,256,0.6000000089406967
2022-04-30,213,60,189,0.3000000119209289
2022-05-01,1,10,71,0.7300000190734863
2022-05-01,1,10,73,1.1399999856948853
2022-05-01,1,10,94,6.320000171661377
2022-05-01,1,10,95,1.0
2022-05-01,1,10,104,2.400000035762787
2022-05-01,1,60,71,24.54800033569336
2022-05-01,1,60,94,115.88600206375122
2022-05-01,1,60,97,1.2640000581741333
2022-05-01,1,60,121,57.68600022792816
2022-05-01,1,60,174,388.5519968569279
2022-05-01,1,60,189,4.070999979972839
2022-05-01,17,10,121,1.3600000143051147
2022-05-01,109,10,71,0.1500000059604644
2022-05-01,109,10,94,0.2399999946355819
2022-05-01,109,10,97,0.2300000041723251
2022-05-01,109,10,121,0.3199999928474426
2022-05-01,109,10,174,0.5600000023841858
2022-05-01,109,60,71,0.3000000119209289
2022-05-01,109,60,73,0.1000000014901161
2022-05-01,109,60,94,0.7189999967813492
2022-05-01,109,60,95,0.4000000059604645
2022-05-01,109,60,97,0.1689999997615814
2022-05-01,109,60,121,11.559999704360962
2022-05-01,109,60,174,13.204000435769558
2022-05-01,109,60,189,0.2249999940395355
2022-05-01,109,60,256,0.4000000059604645
2022-05-02,1,10,71,0.7300000190734863
2022-05-02,1,10,94,3.1600000858306885
2022-05-02,1,10,104,4.000000059604645
2022-05-02,1,10,154,0.800000011920929
2022-05-02,1,10,256,0.800000011920929
2022-05-02,1,60,71,12.27400016784668
2022-05-02,1,60,94,82.12300086021423
2022-05-02,1,60,95,1.5
2022-05-02,1,60,97,0.6320000290870667
2022-05-02,1,60,104,7.377000153064728
2022-05-02,1,60,121,24.752000093460083
2022-05-02,1,60,174,327.4699977338314
2022-05-02,1,60,189,6.879999756813049
2022-05-02,1,60,256,16.0
2022-05-02,109,10,71,0.1500000059604644
2022-05-02,109,10,73,0.6299999803304672
2022-05-02,109,10,94,0.2399999946355819
2022-05-02,109,10,97,0.4600000083446502
2022-05-02,109,10,104,0.6399999856948853
2022-05-02,109,10,121,0.6399999856948853
2022-05-02,109,10,174,0.5600000023841858
2022-05-02,109,10,256,0.2000000029802322
2022-05-02,109,60,71,0.3000000119209289
2022-05-02,109,60,94,0.8669999986886978
2022-05-02,109,60,95,0.4000000059604645
2022-05-02,109,60,97,0.3379999995231628
2022-05-02,109,60,121,11.329999685287476
2022-05-02,109,60,154,0.1299999952316284
2022-05-02,109,60,174,9.564000323414804
2022-05-02,109,60,189,0.4379999935626983
2022-05-02,109,60,256,0.2000000029802322
2022-05-03,1,10,71,0.7300000190734863
2022-05-03,1,10,94,6.320000171661377
2022-05-03,1,10,104,4.800000071525574
2022-05-03,1,10,154,3.980000078678131
2022-05-03,1,60,71,6.13700008392334
2022-05-03,1,60,73,0.5400000214576721
2022-05-03,1,60,94,65.76700091362
2022-05-03,1,60,97,0.6320000290870667
2022-05-03,1,60,104,1.4359999895095823
2022-05-03,1,60,121,23.206000089645386
2022-05-03,1,60,154,0.9629999995231628
2022-05-03,1,60,174,236.7239982187748
2022-05-03,109,10,73,0.209999993443489
2022-05-03,109,10,97,0.2300000041723251
2022-05-03,109,10,174,0.2800000011920929
2022-05-03,109,10,256,0.2000000029802322
2022-05-03,109,60,71,0.6000000238418579
2022-05-03,109,60,73,0.1000000014901161
2022-05-03,109,60,94,1.011999994516373
2022-05-03,109,60,97,0.6759999990463257
2022-05-03,109,60,121,7.623999804258347
2022-05-03,109,60,174,12.001000337302685
2022-05-03,109,60,184,0.0850000008940696
2022-05-03,109,60,256,0.800000011920929
2022-05-03,213,60,189,0.6000000238418579
2022-05-04,1,10,71,0.7300000190734863
2022-05-04,1,10,73,0.5699999928474426
2022-05-04,1,10,94,9.480000257492064
2022-05-04,1,10,97,0.6100000143051147
2022-05-04,1,10,104,2.400000035762787
2022-05-04,1,10,121,1.3300000429153442
2022-05-04,1,10,154,0.800000011920929
2022-05-04,1,10,174,1.2999999523162842
2022-05-04,1,60,71,3.671000003814697
2022-05-04,1,60,94,71.96900081634521
2022-05-04,1,60,95,1.5
2022-05-04,1,60,97,0.6320000290870667
2022-05-04,1,60,104,4.918000102043152
2022-05-04,1,60,121,32.26800012588501
2022-05-04,1,60,154,0.6980000138282776
2022-05-04,1,60,174,205.49999898672104
2022-05-04,1,60,189,2.822000026702881
2022-05-04,1,60,256,1.0
2022-05-04,109,10,71,0.4500000178813934
2022-05-04,109,10,73,0.4199999868869781
2022-05-04,109,10,94,0.2399999946355819
2022-05-04,109,10,97,0.4600000083446502
2022-05-04,109,10,104,0.6399999856948853
2022-05-04,109,10,121,0.959999978542328
2022-05-04,109,10,174,1.0
2022-05-04,109,10,256,0.2000000029802322
2022-05-04,109,60,71,0.3000000119209289
2022-05-04,109,60,73,0.1000000014901161
2022-05-04,109,60,94,0.4349999874830246
2022-05-04,109,60,95,0.2000000029802322
2022-05-04,109,60,97,0.3379999995231628
2022-05-04,109,60,121,14.934999585151672
2022-05-04,109,60,154,0.1299999952316284
2022-05-04,109,60,174,13.91800007969141
2022-05-04,109,60,189,0.3709999918937683
2022-05-04,109,60,256,0.6000000089406967
2022-05-05,1,10,71,0.7300000190734863
2022-05-05,1,10,94,6.320000171661377
2022-05-05,1,10,95,1.0
2022-05-05,1,10,104,3.200000047683716
2022-05-05,1,60,71,18.557000160217285
2022-05-05,1,60,94,77.35600090026855
2022-05-05,1,60,104,0.7179999947547913
2022-05-05,1,60,121,43.09800004959106
2022-05-05,1,60,174,169.81599926948547
2022-05-05,1,60,189,1.8839999437332156
2022-05-05,1,60,256,4.0
2022-05-05,17,10,71,0.8600000143051147
2022-05-05,109,10,73,0.4199999868869781
2022-05-05,109,10,94,0.2399999946355819
2022-05-05,109,10,97,0.9200000166893004
2022-05-05,109,10,174,0.2800000011920929
2022-05-05,109,10,256,0.1000000014901161
2022-05-05,109,60,73,0.1000000014901161
2022-05-05,109,60,94,0.5059999972581863
2022-05-05,109,60,95,0.4000000059604645
2022-05-05,109,60,121,12.874999642372131
2022-05-05,109,60,174,15.72100031375885
2022-05-05,109,60,189,1.2000000178813934
2022-05-05,109,60,256,0.2000000029802322
2022-05-06,1,10,94,7.900000214576721
2022-05-06,1,10,104,3.200000047683716
2022-05-06,1,10,121,0.8299999833106995
2022-05-06,1,60,71,28.25899982452393
2022-05-06,1,60,94,65.02100086212158
2022-05-06,1,60,95,3.0
2022-05-06,1,60,97,0.6320000290870667
2022-05-06,1,60,104,4.200000107288361
2022-05-06,1,60,121,29.39800012111664
2022-05-06,1,60,154,0.6980000138282776
2022-05-06,1,60,174,307.2849969267845
2022-05-06,1,60,256,4.0
2022-05-06,109,10,73,0.4199999868869781
2022-05-06,109,10,97,0.2300000041723251
2022-05-06,109,10,104,0.3199999928474426
2022-05-06,109,10,121,0.3199999928474426
2022-05-06,109,10,174,0.2800000011920929
2022-05-06,109,10,256,0.1000000014901161
2022-05-06,109,60,71,0.6000000238418579
2022-05-06,109,60,94,1.7529999911785126
2022-05-06,109,60,95,0.6000000089406967
2022-05-06,109,60,97,0.5069999992847443
2022-05-06,109,60,121,13.720999628305435
2022-05-06,109,60,154,0.1299999952316284
2022-05-06,109,60,174,14.789000444114208
2022-05-06,109,60,189,0.1459999978542328
2022-05-06,109,60,256,0.863999992609024
2022-05-06,213,60,189,1.0
2022-05-07,1,10,71,0.7300000190734863
2022-05-07,1,10,73,0.5699999928474426
2022-05-07,1,10,94,11.06000030040741
2022-05-07,1,10,95,1.0
2022-05-07,1,10,104,1.600000023841858
2022-05-07,1,10,121,1.3300000429153442
2022-05-07,1,10,122,0.1500000059604644
2022-05-07,1,10,174,1.2999999523162842
2022-05-07,1,60,71,3.671000003814697
2022-05-07,1,60,94,113.29900217056274
2022-05-07,1,60,97,0.6320000290870667
2022-05-07,1,60,104,4.275000095367432
2022-05-07,1,60,121,52.82599997520447
2022-05-07,1,60,174,360.6079966425896
2022-05-07,1,60,189,4.705999970436096
2022-05-07,1,60,256,17.0
2022-05-07,17,10,71,0.8600000143051147
2022-05-07,17,10,95,2.0
2022-05-07,109,10,71,0.1500000059604644
2022-05-07,109,10,73,0.4199999868869781
2022-05-07,109,10,94,0.4799999892711639
2022-05-07,109,10,97,0.2300000041723251
2022-05-07,109,10,104,0.1599999964237213
2022-05-07,109,10,121,0.6399999856948853
2022-05-07,109,10,174,0.2800000011920929
2022-05-07,109,10,256,0.3000000044703483
2022-05-07,109,60,71,1.2000000476837158
2022-05-07,109,60,73,0.1000000014901161
2022-05-07,109,60,94,1.076999992132187
2022-05-07,109,60,121,10.81499969959259
2022-05-07,109,60,154,0.1299999952316284
2022-05-07,109,60,174,8.320000290870667
2022-05-07,109,60,184,1.7480000257492063
2022-05-07,109,60,189,0.6730000078678131
2022-05-07,109,60,256,1.3599999696016312
2022-05-07,213,60,189,1.300000011920929
2022-05-08,1,10,71,0.7300000190734863
