"","event_date","country_id","network_id","client_id","adspend_value"
"268",2022-01-08,17,60,71,0.654999971389771
"269",2022-01-08,109,10,71,1.20000004768372
"270",2022-01-08,109,10,73,1.55999994277954
"271",2022-01-08,109,10,104,16.6400003135204
"272",2022-01-08,109,10,174,1.6599999666214
"273",2022-01-08,109,10,189,0.25
"274",2022-01-08,109,60,71,0.300000011920929
"275",2022-01-08,109,60,73,0.100000001490116
"276",2022-01-08,109,60,94,0.357999995350838
"277",2022-01-08,109,60,95,0.200000002980232
"278",2022-01-08,109,60,97,7.90399980545044
"279",2022-01-08,109,60,121,14.1549997925758
"280",2022-01-08,109,60,154,0.129999995231628
"281",2022-01-08,109,60,174,10.9470000192523
"282",2022-01-08,109,60,184,2.58300003409386
"283",2022-01-08,109,60,189,0.929999992251396
"284",2022-01-08,109,60,219,0.500000007450581
"285",2022-01-08,213,60,184,2.18000000715256
"286",2022-01-08,213,60,219,2.30000003427267
"287",2022-01-09,1,10,71,4.67999982833862
"288",2022-01-09,1,10,94,101.800000190735
"289",2022-01-09,1,10,121,2.01999998092651
"290",2022-01-09,1,10,189,2.46000003814697
"291",2022-01-09,1,60,71,4.61499977111816
"292",2022-01-09,1,60,73,1.08000004291534
"293",2022-01-09,1,60,94,131.10999917984
"294",2022-01-09,1,60,95,1.5
"295",2022-01-09,1,60,97,3.26800012588501
"296",2022-01-09,1,60,104,12.3059996366501
"297",2022-01-09,1,60,121,23.518000125885
"298",2022-01-09,1,60,154,0.698000013828278
"299",2022-01-09,1,60,174,121.293997883797
"300",2022-01-09,1,60,184,1.12600001692772
"301",2022-01-09,1,60,189,22.6370003223419
"302",2022-01-09,1,60,219,4.70199990272522
"303",2022-01-09,17,60,71,0.654999971389771
"304",2022-01-09,109,10,71,1.50000005960464
"305",2022-01-09,109,10,73,1.29999995231628
"306",2022-01-09,109,10,97,0.46000000834465
"307",2022-01-09,109,10,104,16.6200003027916
"308",2022-01-09,109,10,174,0.449999988079071
"309",2022-01-09,109,10,189,0.5
"310",2022-01-09,109,60,71,1.50000005960464
"311",2022-01-09,109,60,73,0.100000001490116
"312",2022-01-09,109,60,94,0.425999999046326
"313",2022-01-09,109,60,95,0.200000002980232
"314",2022-01-09,109,60,97,12.3499996960163
"315",2022-01-09,109,60,121,10.5309998095036
"316",2022-01-09,109,60,174,13.0290000289679
"317",2022-01-09,109,60,184,8.66200011968613
"318",2022-01-09,109,60,189,1.46999999880791
"319",2022-01-09,109,60,219,0.400000005960464
